,Hotels,Ratings,Price,Link,Stars,Descriptions
71,Mihlton Barcelona Boutique B&B,"8,7",€ 366,https://www.booking.com/hotel/es/mihlton-barcelona.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Aobf-a0GwAIB0gIkYmE1NmFiOTItYmRhNy00OWMxLWFjYmEtOTYzZTAxMTU3NDA42AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-06&checkout=2024-06-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=71&sr_order=popularity&srpvid=218276dd1f4a0347&srepoch=1706979538&all_sr_blocks=54286010_88501931_2_2_0&highlighted_blocks=54286010_88501931_2_2_0&matching_block_id=54286010_88501931_2_2_0&sr_pri_blocks=54286010_88501931_2_2_0__36572&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,4,"Mihlton Barcelona Boutique B&B está en el centro de Barcelona, a 5 min a pie de La Pedrera y a 800 metros de Casa Batlló. Ofrece alojamiento con wifi gratis, aire acondicionado y acceso a un jardín con terraza.

El bed and breakfast ofrece TV de pantalla plana y baño privado con artículos de aseo gratuitos, secador de pelo y ducha. Algunas unidades disponen de zona de estar y/o balcón.

El desayuno diario ofrece opciones buffet, continentales o inglesas/irlandesas.

Cerca del alojamiento hay puntos de interés como Paseo de Gracia, Estación de metro Passeig de Gràcia y Plaza Cataluña. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 13 km."
72,Abba Garden,"8,3",€ 244,https://www.booking.com/hotel/es/abbagarden.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Aobf-a0GwAIB0gIkYmE1NmFiOTItYmRhNy00OWMxLWFjYmEtOTYzZTAxMTU3NDA42AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-06&checkout=2024-06-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=72&sr_order=popularity&srpvid=218276dd1f4a0347&srepoch=1706979538&all_sr_blocks=9049302_88181799_0_2_0&highlighted_blocks=9049302_88181799_0_2_0&matching_block_id=9049302_88181799_0_2_0&sr_pri_blocks=9049302_88181799_0_2_0__24378&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,4,"Este hotel moderno se encuentra en la zona norte de Barcelona, a poca distancia de la avenida Diagonal y del Camp Nou, el famoso estadio del FC Barcelona. Los huéspedes disfrutan de acceso gratuito a la piscina de temporada al aire libre, al gimnasio y a la zona de bienestar, equipada con sauna, bañera de hidromasaje y baño turco. Además, hay WiFi gratuita en todas las instalaciones.

Las habitaciones disfrutan de vistas al exterior y constan de TV de pantalla plana, minibar y caja fuerte. También incluyen baño con bañera, secador de pelo y artículos de aseo gratuitos.

Además, el Abba Garden Hotel cuenta con jardines y pista de pádel.

También hay un bar con terraza que sirve cenas.

El alojamiento está situado a 10 minutos a pie de la estación de metro Zona Universitària, que proporciona conexiones con el centro de Barcelona. Asimismo, el establecimiento se halla a 13 minutos a pie de la línea 9 del metro, que ofrece conexiones con el aeropuerto en 15 minutos y con el recinto ferial Fira Barcelona en 30 minutos."
73,Sunotel Junior,"7,9",€ 300,https://www.booking.com/hotel/es/junior.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Aobf-a0GwAIB0gIkYmE1NmFiOTItYmRhNy00OWMxLWFjYmEtOTYzZTAxMTU3NDA42AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-06&checkout=2024-06-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=73&sr_order=popularity&srpvid=218276dd1f4a0347&srepoch=1706979538&all_sr_blocks=9102202_88190408_0_2_0&highlighted_blocks=9102202_88190408_0_2_0&matching_block_id=9102202_88190408_0_2_0&sr_pri_blocks=9102202_88190408_0_2_0__30002&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,2,"El Sunotel Junior se encuentra a 300 metros de la plaza Francesc Macià y ofrece una terraza en la azotea con vistas panorámicas, bañera de hidromasaje de temporada y piscina. Se proporciona WiFi de alta velocidad gratuita.

Todas las habitaciones del Sunotel Junior disponen de aire acondicionado, TV de pantalla plana, ventanas insonorizadas y baño totalmente equipado.

Los huéspedes pueden disfrutar de un desayuno buffet variado cada mañana. El restaurante del hotel, Pa'l Caldero, ofrece una selección de platos de todo el mundo. Además, en las inmediaciones hay numerosas cafeterías y restaurantes.

La recepción está abierta las 24 horas y ofrece consigna de equipaje y toallas de piscina gratuitas. También hay varias salas de reuniones.

El Sunotel se encuentra a 5 minutos a pie de la estación de metro de Hospital Clínic y a solo 2 paradas de metro de la estación de tren de Sants.

El famoso estadio Camp Nou del FC Barcelona se encuentra a 15 minutos en transporte público. Asimismo, Plaza Cataluña y Las Ramblas están a unos 15 minutos de trayecto."
74,Gaudi Hotel,"8,2",€ 470,https://www.booking.com/hotel/es/gaudi-barcelona.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Aobf-a0GwAIB0gIkYmE1NmFiOTItYmRhNy00OWMxLWFjYmEtOTYzZTAxMTU3NDA42AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-06&checkout=2024-06-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=74&sr_order=popularity&srpvid=218276dd1f4a0347&srepoch=1706979538&all_sr_blocks=9269802_275786753_0_2_0&highlighted_blocks=9269802_275786753_0_2_0&matching_block_id=9269802_275786753_0_2_0&sr_pri_blocks=9269802_275786753_0_2_0__47012&from=searchresults#hotelTmpl,3,"El Gaudi Hotel se encuentra a solo 50 metros de las famosas Ramblas de Barcelona y alberga una terraza compartida con vistas al Palau Güell y a la ciudad. Hay WiFi gratuita.

Este hotel se halla a 300 metros de la estación de metro de Liceu y permite visitar numerosos lugares de interés de la ciudad a pie. El mercado de la Boquería está a 450 metros, mientras que el puerto y el centro comercial Maremagnum quedan a 10 minutos a pie.

Todas las habitaciones del Gaudi Hotel disponen de aire acondicionado, baño privado y TV. Algunas tienen balcón privado y caja fuerte. Estas modernas habitaciones disponen de suelo de madera y en algunos casos gozan de excelentes vistas a la ciudad o al Palau Güell.

El restaurante del Gaudi sirve un desayuno continental. En el establecimiento también hay un bar y una cafetería.

Este hotel dispone de recepción abierta las 24 horas, servicios de lavandería y de planchado y 2 ordenadores con conexión a internet gratuita."
75,NH Barcelona Entenza,"8,3",€ 337,https://www.booking.com/hotel/es/nh-barcelona-entenza.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Aobf-a0GwAIB0gIkYmE1NmFiOTItYmRhNy00OWMxLWFjYmEtOTYzZTAxMTU3NDA42AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-06&checkout=2024-06-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=75&sr_order=popularity&srpvid=218276dd1f4a0347&srepoch=1706979538&all_sr_blocks=9077902_93709061_0_2_0&highlighted_blocks=9077902_93709061_0_2_0&matching_block_id=9077902_93709061_0_2_0&sr_pri_blocks=9077902_93709061_0_2_0__33652&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,3,"El NH Barcelona Entenza se encuentra a 10 minutos a pie de la estación de Sants de Barcelona y de la estación del AVE. Este establecimiento situado a 1,5 km del centro de exposiciones Fira ofrece habitaciones amplias e insonorizadas con aire acondicionado y conexión Wi-Fi gratuita.

Las habitaciones del NH Barcelona Entenza Hotel son modernas y luminosas y cuentan con un suelo de madera, TV vía satélite, minibar y un baño completamente equipado con secador.

Este hotel sirve un desayuno buffet que también puede disfrutarse en la habitación. La ​​avenida Diagonal, una de las principales calles de Barcelona, está a 10 minutos a pie del establecimiento y alberga numerosos restaurantes y comercios.

El NH Barcelona Entenza se halla en una zona tranquila, pero está bien comunicado en metro con el centro de la ciudad. La estación de metro de Entença se encuentra a 200 metros. El Camp Nou, el estadio del FC Barcelona, queda a 3 paradas."
76,Alojamiento ÚNICO Barcelona Centro TODO A PIE,,€ 158,https://www.booking.com/hotel/es/alojamiento-unico-barcelona-centro-todo-a-pie.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Aobf-a0GwAIB0gIkYmE1NmFiOTItYmRhNy00OWMxLWFjYmEtOTYzZTAxMTU3NDA42AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-06&checkout=2024-06-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=76&sr_order=popularity&srpvid=218276dd1f4a0347&srepoch=1706979544&all_sr_blocks=1148730401_387697693_2_0_0&highlighted_blocks=1148730401_387697693_2_0_0&matching_block_id=1148730401_387697693_2_0_0&sr_pri_blocks=1148730401_387697693_2_0_0__15800&from=searchresults#hotelTmpl,0,Alojamiento ÚNICO Barcelona Centro TODO A PIE está en Barcelona.
77,Catalonia Avinyo,"8,5",€ 457,https://www.booking.com/hotel/es/avinyo.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Aobf-a0GwAIB0gIkYmE1NmFiOTItYmRhNy00OWMxLWFjYmEtOTYzZTAxMTU3NDA42AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-06&checkout=2024-06-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=77&sr_order=popularity&srpvid=218276dd1f4a0347&srepoch=1706979544&all_sr_blocks=9452608_195489180_0_2_0&highlighted_blocks=9452608_195489180_0_2_0&matching_block_id=9452608_195489180_0_2_0&sr_pri_blocks=9452608_195489180_0_2_0__45652&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,3,"El Catalonia Avinyo está ubicado en el centro de Barcelona, a 200 metros de Las Ramblas, y cuenta con gimnasio y piscina en la azotea. Ofrece habitaciones elegantes con aire acondicionado, TV vía satélite y WiFi gratuita.

Las habitaciones presentan una decoración moderna y minimalista con fotografías de gran tamaño en las paredes. Incluyen minibar, caja fuerte y teléfono. Todas las habitaciones del hotel están equipadas con Smart TV con dispositivo Chromecast. El baño es moderno y tiene ducha y secador de pelo.

El Hotel Catalonia Avinyo se encuentra a 15 minutos a pie de la playa de la Barceloneta. Las estaciones de metro Liceu y Jaume I quedan a solo 300 metros. La catedral de Barcelona se halla a 4 minutos a pie.

El hotel Avinyo está situado en una zona céntrica, cerca de numerosas tiendas, bares y restaurantes. El personal del mostrador de información turística presta un servicio de alquiler de coches y bicicletas."
78,Hotel Derby,"8,3",€ 418,https://www.booking.com/hotel/es/derby.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Aobf-a0GwAIB0gIkYmE1NmFiOTItYmRhNy00OWMxLWFjYmEtOTYzZTAxMTU3NDA42AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-06&checkout=2024-06-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=78&sr_order=popularity&srpvid=218276dd1f4a0347&srepoch=1706979544&all_sr_blocks=9004002_278241956_0_2_0&highlighted_blocks=9004002_278241956_0_2_0&matching_block_id=9004002_278241956_0_2_0&sr_pri_blocks=9004002_278241956_0_2_0__41780&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,4,"El Derby está situado a 300 metros del centro comercial L'Illa Diagonal y a 20 minutos a pie del estadio Camp Nou del FC Barcelona. Todas las habitaciones disponen de aire acondicionado, TV de pantalla plana vía satélite y conexión gratuita a internet.

El elegante Derby Hotel tiene una impresionante colección de arte catalán, incluidas obras de Miró y Tàpies. Las habitaciones presentan un diseño funcional y suelo de parquet. Todas incluyen caja fuerte y minibar.

El Hotel Derby alberga la pizzería italiana Santa Napoli y la coctelería Lima Bruja, de estilo peruano.

Los huéspedes pueden acceder al gimnasio y la piscina del Gran Derby Hotel, situado a solo 10 metros. La estación de metro Hospital Clínic está a 800 metros, mientras que la Feria de Muestras de la Plaza de España se encuentra a 20 minutos a pie."
79,Hostal Lima,"5,9",€ 189,https://www.booking.com/hotel/es/hostal-lima-barcelona.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Aobf-a0GwAIB0gIkYmE1NmFiOTItYmRhNy00OWMxLWFjYmEtOTYzZTAxMTU3NDA42AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-06&checkout=2024-06-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=79&sr_order=popularity&srpvid=218276dd1f4a0347&srepoch=1706979544&all_sr_blocks=46500105_95552665_0_0_0&highlighted_blocks=46500105_95552665_0_0_0&matching_block_id=46500105_95552665_0_0_0&sr_pri_blocks=46500105_95552665_0_0_0__18852&from=searchresults#hotelTmpl,2,"El Hostal Lima se encuentra en pleno centro de Barcelona, ​​cerca de las Ramblas, la Plaza Catalunya y los edificios modernistas de Gaudí. Hay conexión Wi-Fi gratuita en todo el establecimiento.

Las habitaciones presentan una decoración sencilla y cuentan con una TV de pantalla plana y un baño privado.

El personal de la recepción 24 horas y del mostrador de información turística proporciona información turística de la zona.

En las inmediaciones del establecimiento los huéspedes encontrarán muchos bares y restaurantes de cocina nacional e internacional. La zona comercial de Barcelona está a menos de 5 minutos a pie.

El Hostal Lima está a 100 metros de la parada de metro Urquinaona y a menos de 5 minutos a pie de las estaciones de metro de Plaza Catalunya y Passeig de Gracia."
80,BUHO Boutique Rooms,"8,3",€ 364,https://www.booking.com/hotel/es/antic-espai.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Aobf-a0GwAIB0gIkYmE1NmFiOTItYmRhNy00OWMxLWFjYmEtOTYzZTAxMTU3NDA42AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-06&checkout=2024-06-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=80&sr_order=popularity&srpvid=218276dd1f4a0347&srepoch=1706979544&all_sr_blocks=50545014_332352759_2_0_0&highlighted_blocks=50545014_332352759_2_0_0&matching_block_id=50545014_332352759_2_0_0&sr_pri_blocks=50545014_332352759_2_0_0__36370&from=searchresults#hotelTmpl,3,"El BUHO Boutique Barcelona, situado a solo 500 metros de la plaza de Cataluña y de Las Ramblas, ofrece habitaciones con encanto equipadas con aire acondicionado y decoradas de forma individual con mobiliario de época. Hay WiFi gratuito en todas las instalaciones.

Las habitaciones están decoradas con obras de arte y disponen de ventanales, TV de pantalla plana, reproductor de DVD y varios DVD. El baño privado incluye secador de pelo y artículos de aseo gratuitos. Algunas habitaciones tienen acceso a una terraza con encanto compartida.

El BUHO Boutique Barcelona cuenta con sala de TV. Hay restaurantes y bares en los alrededores.

El personal proporciona información turística. La catedral de Barcelona y la Casa Batlló de Gaudí están a menos de 10 minutos a pie.

Los autobuses en dirección al aeropuerto salen de la plaza de Cataluña. Hay consigna de equipaje."
81,Hostal Sans,"8,0",€ 262,https://www.booking.com/hotel/es/hostal-r-sans.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Aobf-a0GwAIB0gIkYmE1NmFiOTItYmRhNy00OWMxLWFjYmEtOTYzZTAxMTU3NDA42AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-06&checkout=2024-06-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=81&sr_order=popularity&srpvid=218276dd1f4a0347&srepoch=1706979544&all_sr_blocks=36397011_88207965_2_0_0&highlighted_blocks=36397011_88207965_2_0_0&matching_block_id=36397011_88207965_2_0_0&sr_pri_blocks=36397011_88207965_2_0_0__26222&from=searchresults#hotelTmpl,2,"El Hostal Sans se encuentra en la plaza de Sants, a 5 minutos a pie de la estación de tren de Sants y a poco más de 1 km de la plaza de España. Ofrece habitaciones con TV y una recepción 24 horas.

Las habitaciones del Hostal Sans tienen una decoración sencilla, aire acondicionado y calefacción.

Además, hay WiFi gratuita en las zonas comunes y máquinas expendedoras, y en los alrededores del distrito de Sants se pueden encontrar restaurantes, bares y cafeterías.

Las Ramblas y el Barrio Gótico de Barcelona quedan a solo 10 minutos en metro. Las playas más cercanas están a 30 minutos en autobús."
82,Hotel Paxton Barcelona,"8,7",€ 708,https://www.booking.com/hotel/es/paxton-barcelona.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Aobf-a0GwAIB0gIkYmE1NmFiOTItYmRhNy00OWMxLWFjYmEtOTYzZTAxMTU3NDA42AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-06&checkout=2024-06-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=82&sr_order=popularity&srpvid=218276dd1f4a0347&srepoch=1706979544&all_sr_blocks=621286106_369373351_2_2_0&highlighted_blocks=621286106_369373351_2_2_0&matching_block_id=621286106_369373351_2_2_0&sr_pri_blocks=621286106_369373351_2_2_0__70810&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,4,"Hotel Paxton Barcelona se encuentra en Barcelona, a 12 min a pie de Platja del Bogatell, y ofrece alojamiento con piscina de temporada al aire libre, parking privado, centro de fitness y salón de uso común. Este alojamiento ofrece restaurante, servicio de habitaciones y recepción 24 horas, además de wifi gratis en todo el alojamiento. Algunas habitaciones del alojamiento incluyen una terraza con vistas a la ciudad.

El hotel ofrece habitaciones con aire acondicionado, escritorio, cafetera, minibar, caja fuerte, TV de pantalla plana y baño privado con ducha. En Hotel Paxton Barcelona, cada habitación está equipada con ropa de cama y toallas.

En el alojamiento se puede disfrutar de un desayuno buffet.

Cerca del alojamiento hay puntos de interés como Playa de la Mar Bella, Platja de la Nova Icària y Port Olimpic. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 16 km del alojamiento."
83,Catalonia Park Putxet,"7,8",€ 330,https://www.booking.com/hotel/es/cataloniaparkputxet.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Aobf-a0GwAIB0gIkYmE1NmFiOTItYmRhNy00OWMxLWFjYmEtOTYzZTAxMTU3NDA42AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-06&checkout=2024-06-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=83&sr_order=popularity&srpvid=218276dd1f4a0347&srepoch=1706979544&all_sr_blocks=9059209_194590375_0_2_0&highlighted_blocks=9059209_194590375_0_2_0&matching_block_id=9059209_194590375_0_2_0&sr_pri_blocks=9059209_194590375_0_2_0__32960&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,4,"El Catalonia Park Putxet ofrece habitaciones tranquilas y alberga un centro de fitness moderno y una terraza en la azotea con solárium, piscina y vistas a Barcelona. Hay WiFi gratuita en todas las zonas.

El Park Putxet presenta una decoración sencilla en colores vivos. Las habitaciones tienen aire acondicionado, nevera pequeña con agua gratuita, TV vía satélite y baño totalmente equipado con secador de pelo.

Se ofrece un desayuno buffet variado con cocina en vivo La cafetería del hotel prepara comidas ligeras. Además, hay servicio de habitaciones con menú de sushi incluido.

El hotel está situado en una zona residencial. Este hotel se encuentra a solo 15 minutos a pie de las cafeterías, bares y restaurantes del barrio de Gràcia. El famoso parque Güell de Gaudí queda a 600 metros. La estación de metro más cercana es la de Lesseps, situada a 600 metros."
84,Ilunion Les Corts Spa,"7,9",€ 369,https://www.booking.com/hotel/es/ilunionlescorts.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Aobf-a0GwAIB0gIkYmE1NmFiOTItYmRhNy00OWMxLWFjYmEtOTYzZTAxMTU3NDA42AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-06&checkout=2024-06-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=84&sr_order=popularity&srpvid=218276dd1f4a0347&srepoch=1706979544&all_sr_blocks=9126303_351711654_0_2_0&highlighted_blocks=9126303_351711654_0_2_0&matching_block_id=9126303_351711654_0_2_0&sr_pri_blocks=9126303_351711654_0_2_0__36880&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,4,"El Ilunion Les Corts Spa está ubicado en Barcelona y cuenta con piscina de temporada al aire libre, centro de fitness, terraza y bar. Este hotel de 4 estrellas dispone de wifi gratuita, servicio de habitaciones y recepción 24 horas. Hay servicio de conserjería, mostrador de información turística y servicio de cambio de divisa.

Las habitaciones del hotel disponen de aire acondicionado, escritorio, hervidor de agua, minibar, caja fuerte, TV de pantalla plana y baño privado con bidet. Todas las habitaciones del Ilunion Les Corts Spa incluyen ropa de cama y toallas.

Todos los días se sirve un desayuno sin gluten.

El Ilunion Les Corts Spa está a menos de 1 km del Camp Nou y a 3,5 km de la estación de tren de Sants. El aeropuerto de Barcelona-El Prat, situado a 11 km, es el más cercano.

El hotel se encuentra a 15 minutos en coche de la plaza España, desde donde parte el servicio de traslado al estadio de Montjuic."
85,La França Travellers Adults Only,"7,8",€ 307,https://www.booking.com/hotel/es/la-franca.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Aobf-a0GwAIB0gIkYmE1NmFiOTItYmRhNy00OWMxLWFjYmEtOTYzZTAxMTU3NDA42AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-06&checkout=2024-06-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=85&sr_order=popularity&srpvid=218276dd1f4a0347&srepoch=1706979544&all_sr_blocks=90125605_91941905_0_2_0&highlighted_blocks=90125605_91941905_0_2_0&matching_block_id=90125605_91941905_0_2_0&sr_pri_blocks=90125605_91941905_0_2_0__30652&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,2,"La França Travellers se encuentra junto a Montjiuic, a 10 minutos a pie de la plaza de España y la Fira de Barcelona. Ofrece aparcamiento privado gratuito y conexión WiFi gratis. La recepción abre las 24 horas.

Este establecimiento solo para adultos presenta una decoración moderna y dispone de habitaciones con aire acondicionado y TV de pantalla plana vía satélite. También hay baño privado con secador de pelo y artículos de aseo gratuitos. Todas las suites tienen bañera de hidromasaje, mientras que algunas incluyen cama redonda.

En las calles de los alrededores hay varios bares y restaurantes.

A solo 500 metros hay una parada de autobús con servicios regulares al aeropuerto."
86,Ilunion Barcelona,"8,3",€ 482,https://www.booking.com/hotel/es/confortel-barcelona.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Aobf-a0GwAIB0gIkYmE1NmFiOTItYmRhNy00OWMxLWFjYmEtOTYzZTAxMTU3NDA42AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-06&checkout=2024-06-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=86&sr_order=popularity&srpvid=218276dd1f4a0347&srepoch=1706979544&all_sr_blocks=1223901_107323027_0_2_0&highlighted_blocks=1223901_107323027_0_2_0&matching_block_id=1223901_107323027_0_2_0&sr_pri_blocks=1223901_107323027_0_2_0__48160&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,4,"El Ilunion Barcelona es un establecimiento moderno situado a 10 minutos de la playa de Bogatell, en el distrito 22, y cuenta con piscina en la azotea, solárium y gimnasio. El centro de conferencias CCIB queda a 2 km. Hay wifi gratuita.

Las habitaciones del Ilunion Barcelona cuentan con aire acondicionado, escritorio y TV. El baño privado incluye secador de pelo y artículos de aseo gratuitos. Hay caja fuerte y minibar. Las habitaciones superiores también incluyen una terraza amueblada con vistas al mar o a la ciudad.

Este hotel está oficialmente adaptado para personas con discapacidad. Hay habitaciones adaptadas para personas con movilidad reducida o con discapacidad auditiva o visual (disponibles bajo petición).

El restaurante del Ilunion Barcelona sirve desayunos y un menú a la carta. El hotel alberga un bar y ofrece un servicio de habitaciones. También hay un menú para huéspedes con necesidades dietéticas específicas.

El hotel se encuentra a pocos minutos a pie de la Rambla de Poblenou y de la playa de Bogatell, donde hay una gran variedad de tiendas, bares y restaurantes. El centro comercial está a 4 minutos en coche y el centro comercial Diagonal Mar, a 8 minutos en coche.

El Ilunion Barcelona cuenta con apacibles zonas comunes reformadas y ofrece conexión gratuita a internet. Hay aparcamiento privado subterráneo disponible por un suplemento.

Las estaciones de metro Llacuna y Poble Nou se encuentran a menos de 300 metros del hotel. La parada de autobús de la línea 6 se encuentra a 50 metros del hotel.

La Gran Vía está a 15 minutos en autobús. Hay una parada del autobús turístico cerca del hotel. El aeropuerto de Barcelona-El Prat se encuentra a 20 km y está bien comunicado con la Ronda Litoral."
